gene,alt_name,gene_group,source,notes,y_offset
NACC1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
NACC2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
NEURL2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
OSTM1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
OTUD7A,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
OTUD7B,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
PATZ1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RAB40A,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RAB40AL,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RAB40B,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RAB40C,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RABGEF1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RCBTB1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RCBTB2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RHOBTB1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RHOBTB2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
RHOBTB3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SF3B3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SHKBP1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SKP2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SLX4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SOCS4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SPOP,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SPOPL,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SPSB1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SPSB2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SPSB3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
SPSB4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ELOA,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
TNFAIP1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
TNFAIP3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
TULP4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
VHL,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
NSD2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
WSB1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
WSB2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB10,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB11,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB14,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB16,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB17,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB18,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB20,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB21,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB22,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB24,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB25,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB26,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB32,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB33,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB37,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB38,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB39,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB40,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB41,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB43,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB44,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB45,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB46,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB48,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB49,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB7A,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB7B,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB7C,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB8A,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZBTB9,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZFAND3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZFAND4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZFAND5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZFAND6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ZNF131,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
ATXN3,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
ATXN3L,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
BAP1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
BRCC3,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
COPS5,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
COPS6,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
CYLD,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
DESI1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
DESI2,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
EIF3F,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
EIF3H,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
JOSD1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
JOSD2,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
MPND,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
MYSM1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUB1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUB2,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD3,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD4,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD5,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD6A,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD6B,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD7A,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTUD7B,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
OTULIN,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
PAN2,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
PARP11,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
PRPF8,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
PSMD14,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
PSMD7,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP2,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP3,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP5,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP6,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP7,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
SENP8,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
STAMBP,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
STAMBPL1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
UCHL1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
UCHL3,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
UCHL5,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP10,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP11,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP12,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP12P1,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP13,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP14,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP15,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP16,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L10,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L11,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L12,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L13,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L15,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L17,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L18,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
USP17L19,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0
